t,lateral_acc_mag,jerk_mag,risk_rate,torque_norm
2.6320,5.817875,10940.286451,21718.784266,97.9344
2.6340,33.055700,41810.791483,38128.944344,125.5307
2.6360,17.001813,43318.962438,48422.476277,127.1525
2.6380,6.501355,8022.971078,15870.958229,44.4134
2.6400,23.694118,39933.869773,29301.327554,174.8577
2.6420,20.025215,42116.031237,43747.893718,20.2898
2.6440,5.664828,10697.164862,21287.619414,127.0675
2.6460,45.750930,46768.727204,49527.215168,125.0967
2.6480,29.289551,48131.414812,57804.663013,92.9135
2.6500,13.949030,37534.515670,26564.453580,145.8511
2.6520,19.239201,35268.688084,7582.806718,149.8139
2.6540,22.345064,41358.834960,41598.047400,152.3156
2.6560,19.201277,41374.313985,41529.556974,133.3977
2.6580,22.300010,41354.921217,41511.878379,153.1946
2.6600,19.158356,41367.552259,41435.925284,124.8746
2.6620,22.252876,41347.230929,41418.579165,154.2934
2.6640,19.110367,41357.063033,41335.095006,124.9502
2.6660,3.594425,9039.124327,17901.219873,151.5779
2.6680,28.099676,41200.218007,31617.874326,119.9693
2.6700,45.668772,52290.765947,72489.570472,91.9166
2.6720,20.289133,31719.459521,63440.856721,145.2592
2.6740,31.085316,42839.203717,49187.791135,105.4798
2.6760,27.856408,44965.781350,58963.758911,142.5965
2.6780,3.675014,14899.687985,29422.844895,70.3174
2.6800,19.948651,39144.519831,21964.575507,166.7560
2.6820,26.749831,42923.515838,42776.395061,63.5980
2.6840,20.393098,21437.953646,42857.683627,133.2619
2.6860,22.711371,40012.323151,35508.683322,121.4675
2.6880,29.006441,43015.117087,48142.706313,100.9201
2.6900,3.422172,15341.030778,30578.866139,130.1205
2.6920,20.199471,38856.523126,22259.122076,151.9021
2.6940,17.118883,40625.134050,37297.588218,130.4360
2.6960,4.201234,7115.737562,14094.755662,92.3401
2.6980,22.526645,39251.369060,26549.179131,174.9398
2.7000,19.003941,41370.539935,41546.748081,91.5955
2.7020,3.414321,9054.634075,17924.266645,125.2432
2.7040,20.517448,38901.398053,22669.605218,151.6963
2.7060,17.245345,40685.605783,37762.985915,125.9725
2.7080,39.426376,11570.477389,22949.940921,151.7026
2.7100,32.517114,50083.598833,66464.451645,79.8824
2.7120,19.174814,42960.054098,48489.249587,174.8688
2.7140,22.957064,41126.128880,42161.996337,93.5453
2.7160,19.288935,41168.820367,42258.429051,160.7246
2.7180,23.061239,41175.468066,42376.562902,94.6161
2.7200,19.394806,41214.860511,42461.966914,152.9176
2.7220,23.159645,41220.006494,42577.120983,95.2459
2.7240,19.492224,41256.072552,42651.283905,152.5162
2.7260,3.534960,9515.343942,18733.229498,89.0988
2.7280,24.128105,39277.441028,24969.169663,156.9553
2.7300,20.327121,42130.395500,44471.922197,84.3739
2.7320,25.635521,19469.335884,38825.008574,154.7867
2.7340,31.530570,39250.162324,42212.416534,99.5073
2.7360,44.981699,50536.308599,75121.241328,117.6594
2.7380,31.260316,50544.300779,74844.191776,159.0041
2.7400,28.216045,45207.191575,59474.404734,117.2879
2.7420,21.155890,22699.261736,45040.281637,141.0946
2.7440,28.302345,45136.990756,46439.006406,140.9726
2.7460,27.095895,46576.882768,55349.342433,141.5265
2.7480,20.688206,21627.245110,43264.495143,103.3916
2.7500,22.747695,40245.889122,35754.688925,170.1376
2.7520,19.388498,41369.554522,42131.833679,102.6653
2.7540,24.215157,15479.422283,30844.563238,44.9098
2.7560,20.462475,41186.501914,34599.218050,174.9171
2.7580,17.366785,40853.929956,37784.313179,46.9094
2.7600,4.563742,6992.078983,13904.305069,127.3118
2.7620,23.156538,39035.657180,27605.757482,124.3934
2.7640,19.656843,41251.669946,42820.461187,126.7689
2.7660,3.483130,9499.498027,18690.982961,25.4336
2.7680,33.721682,39968.616874,32827.934868,174.9962
2.7700,20.526154,43669.244647,52330.031709,29.4235
2.7720,26.670847,18070.233153,36072.108652,89.6043
2.7740,27.573574,45210.836688,50774.349055,145.4013
2.7760,28.908944,43561.178719,46286.308384,147.4604
2.7780,29.834243,47552.415603,58644.936620,152.9493
2.7800,28.937465,47568.265968,58680.683013,132.1875
2.7820,29.855963,47558.535859,58693.555831,153.4204
2.7840,28.964680,47573.042530,58726.184553,124.5692
2.7860,48.309564,53692.730494,77143.745697,92.3800
2.7880,29.391053,42564.233877,44505.376883,127.2987
2.7900,3.462417,15466.363842,30780.789439,151.3653
2.7920,20.844500,38800.462034,23093.734113,130.6109
2.7940,17.547532,40536.187951,38374.747503,152.8331
2.7960,20.832116,13392.309776,26792.622113,122.1570
2.7980,48.642636,48860.242101,63754.531867,156.0537
2.8000,28.506861,52212.222341,76173.483948,121.8084
2.8020,21.113009,22738.002579,45091.278611,153.9250
2.8040,28.438384,45085.373165,46540.304626,134.7429
2.8060,27.278223,46525.448557,55669.088049,145.3159
2.8080,28.471353,46524.368636,55685.433952,136.3843
2.8100,27.299897,46552.574733,55719.862439,146.2706
2.8120,20.816662,21670.245292,43353.868612,110.1326
2.8140,23.041401,40277.622856,36274.441016,165.1088
2.8160,19.729105,41376.460560,42761.497898,107.9844
2.8180,3.797731,9185.003724,18132.584344,135.0440
2.8200,20.996602,38921.192937,23679.553923,148.6970
2.8220,18.005474,40715.051605,38973.787939,135.3335
2.8240,4.578464,7433.264546,14690.691363,98.1212
2.8260,32.828680,41066.064432,37230.608200,125.3309
2.8280,19.815428,42933.843470,49415.526837,129.0570
2.8300,3.706303,9415.651808,18476.866129,35.3523
2.8320,20.876707,39163.865318,23312.792639,175.0056
2.8340,17.681468,40866.697991,38528.960084,31.5327
2.8360,4.791590,7080.378760,14063.019700,127.4726
2.8380,23.581810,39034.752058,28245.876622,124.3222
2.8400,29.015677,42444.739124,44882.749664,125.1134
2.8420,23.549974,24086.963606,48196.291037,25.8832
2.8440,25.521683,44184.105615,49005.633516,133.1972
2.8460,23.557487,44199.021219,49036.525283,11.9150
2.8480,48.004208,34387.068098,68821.030768,152.1978
2.8500,29.820041,53506.586478,76763.947777,128.9297
2.8520,29.084660,47532.918032,58837.295205,152.0384
2.8540,29.808756,47525.917684,58820.342081,142.3685
2.8560,18.030074,43329.830774,46360.231632,149.1508
2.8580,20.448552,40628.744430,38417.711889,152.8469
2.8600,17.989468,40641.432483,38348.341483,132.9838
2.8620,30.636159,42943.350346,47392.594054,124.2059
2.8640,18.133736,42868.993339,47467.521384,152.2664
2.8660,20.631446,40478.754135,38716.938685,122.9839
2.8680,18.154636,40507.766530,38712.264168,154.6300
2.8700,7.156162,8291.329053,16380.112941,121.7037
2.8720,24.325891,39977.253850,30722.475522,157.7218
2.8740,21.052721,42201.513594,45369.590702,114.3686
2.8760,5.846472,10840.858745,21526.712148,148.6774
2.8780,20.735344,38846.051496,24139.393471,128.8557
2.8800,18.117717,40549.044556,38800.428269,146.1153
2.8820,7.045364,8290.329348,16382.423933,108.2207
2.8840,24.301725,39934.692698,30559.833272,164.4001
2.8860,20.950147,42158.269308,45256.984049,98.3766
2.8880,5.768693,10778.523981,21396.903302,139.5232
2.8900,20.892511,38867.620510,24270.587747,138.2348
2.8920,18.110635,40580.337567,38970.762344,135.4393
2.8940,6.964810,8297.552197,16395.875755,96.9334
2.8960,24.358226,39899.231245,30512.293386,174.3018
2.8980,20.904799,42123.213362,45281.537956,83.9922
2.9000,5.726730,10753.812747,21338.268343,132.8650
2.9020,30.083624,41632.322712,35389.521706,139.3130
2.9040,29.010580,47411.847666,59044.383304,127.2091
2.9060,23.501021,23996.815340,48014.743423,80.0285
2.9080,34.109750,44844.721300,55425.482968,174.8575
2.9100,30.845869,46931.538857,64984.228468,64.0039
2.9120,34.155737,46922.772708,65019.899679,174.8858
2.9140,30.899899,46944.111011,65079.438980,67.9847
2.9160,19.213117,24178.824691,48371.109261,127.4531
2.9180,21.037092,35389.042831,9882.617431,137.0954
2.9200,18.532839,40641.110775,39520.533700,125.4557
2.9220,41.206873,12845.070557,25501.674921,137.3114
2.9240,24.314285,49533.090955,65385.863947,141.5605
2.9260,21.041319,42035.470002,45360.970944,135.9178
2.9280,24.307322,42024.322250,45373.205058,153.2444
2.9300,21.042865,42047.539684,45349.818400,120.8914
2.9320,24.298165,42035.467470,45362.331910,153.6630
2.9340,21.039354,42055.784142,45331.379927,106.2477
2.9360,24.286676,42042.797834,45344.040598,154.1484
2.9380,21.030656,42060.236093,45305.394301,101.2620
2.9400,6.004449,10674.061511,21165.722986,155.0396
2.9420,21.208627,38975.567515,24962.013623,106.6614
2.9440,18.568955,40729.427271,39725.085409,152.2217
2.9460,6.923441,8468.233708,16741.626306,109.3978
2.9480,24.271807,39825.962850,30405.964386,157.9117
2.9500,20.950009,42040.764217,45223.754860,96.0263
2.9520,23.154214,41639.454758,44084.932093,158.8004
2.9540,19.879200,41302.838611,43022.358826,95.1892
2.9560,3.922715,9036.132822,17789.312654,143.5565
2.9580,4.666227,2654.842926,5287.154003,92.9198
2.9600,23.200049,39136.613731,27654.145191,165.4560
2.9620,19.828255,41282.370596,43038.736310,75.1542
2.9640,23.226202,41267.753260,43080.955031,167.2612
2.9660,19.855915,41284.690580,43086.385702,74.4703
2.9680,3.880852,9030.844596,17768.701206,134.6970
2.9700,28.722820,41222.500352,32627.709105,127.5834
2.9720,32.412796,41682.448730,41566.769675,112.7034
2.9740,5.946203,18023.080182,35904.401700,130.7697
2.9760,21.555235,38995.005390,25229.558298,159.7879
2.9780,18.561470,40748.449950,40093.561012,129.0628
2.9800,23.343661,15464.725958,30931.709012,105.1728
2.9820,34.334928,44801.774689,55515.630053,174.4292
2.9840,30.928037,46928.677716,65294.723173,102.1364
2.9860,29.827781,30381.224789,60743.853164,133.4389
2.9880,30.128547,43044.515604,45409.174367,158.4150
2.9900,29.260805,47406.892944,59344.786978,124.9866
2.9920,30.149028,47402.006050,59349.380139,157.8477
2.9940,29.278578,47425.760483,59379.424485,127.3490
2.9960,23.424612,23906.598111,47834.958024,100.6277
2.9980,14.148657,38668.497485,30239.734951,151.0569
3.0000,21.106293,35568.288938,14022.296264,151.7764
3.0020,24.464222,41966.454146,45591.569770,152.4546
3.0040,21.114623,41989.982696,45574.357860,137.3287
3.0060,24.463216,41979.418767,45595.569039,152.7227
3.0080,21.117328,41999.935507,45570.184965,130.6752
3.0100,24.459545,41988.398540,45591.254214,153.0279
3.0120,21.114382,42005.948868,45557.676344,132.8519
3.0140,6.203927,10629.853914,21052.871836,151.9223
3.0160,21.560795,39034.349430,25536.776576,133.1066
3.0180,18.912835,40808.631217,40408.886824,154.1280
3.0200,6.847524,8567.146839,16929.071972,131.3055
3.0220,24.450511,39778.273818,30568.686096,155.6574
3.0240,21.060027,41990.176757,45508.156189,130.9214
3.0260,6.081531,10586.233347,20963.599993,152.6727
3.0280,21.658367,39029.640399,25574.963823,136.7862
3.0300,18.879535,40810.111132,40493.975207,150.5067
3.0320,6.816276,8554.373565,16898.458020,127.3257
3.0340,24.515775,39765.210724,30582.509179,160.1894
3.0360,21.055548,41979.236637,45582.238661,120.5014
3.0380,5.998560,10575.390991,20935.269662,145.5209
3.0400,21.812432,39025.804961,25695.486285,142.8285
3.0420,18.878727,40807.487032,40667.129696,140.0146
3.0440,23.349337,15462.201194,30922.554519,117.5028
3.0460,34.406897,44807.119450,55612.464021,166.5843
3.0480,31.061149,46946.096446,65498.809774,108.0228
3.0500,23.576697,25283.415918,50210.785344,140.1606
3.0520,30.440131,46025.035005,50926.246420,151.3091
3.0540,29.216927,47367.404417,59607.829994,131.9550
3.0560,46.920994,53678.069356,74537.424877,149.7761
3.0580,29.409692,53790.184259,74768.955546,133.4983
3.0600,23.442618,23869.818122,47762.503431,108.7525
3.0620,24.552341,41396.938558,41321.623287,174.8911
3.0640,21.274513,41961.200509,45832.158466,99.2075
3.0660,6.160789,10549.751585,20869.626346,132.3875
3.0680,21.832321,39031.421117,25932.583010,154.1766
3.0700,19.192679,40829.291747,40983.578219,126.6011
3.0720,6.790636,8577.641380,16927.889057,104.3559
3.0740,24.608905,39738.470011,30743.044816,174.9013
3.0760,21.223230,41957.251754,45851.405755,93.5087
3.0780,24.632632,41944.997829,45887.878592,174.9038
3.0800,21.249320,41964.912959,45895.061684,95.7805
3.0820,6.070964,10533.566668,20833.304783,124.7593
3.0840,22.002194,39040.270057,26063.170949,153.5434
3.0860,19.185334,40846.335464,41159.777917,126.9658
3.0880,41.308756,12453.988448,24726.404477,153.3953
3.0900,24.750368,49461.999947,65933.683158,147.6611
3.0920,21.262811,41939.625177,46030.358601,152.7162
3.0940,24.781958,41930.951450,46076.832086,153.3411
3.0960,21.302831,41956.039035,46095.908152,136.4031
3.0980,24.810166,41946.385397,46141.624254,153.7223
3.1000,21.336576,41968.506727,46151.772963,127.1775
3.1020,24.834883,41957.882198,46196.628780,154.1414
3.1040,21.363950,41977.055360,46197.755726,126.4449
3.1060,6.175668,10607.256664,20968.741963,152.7551
3.1080,30.541869,41714.218884,36475.535335,130.1978
3.1100,29.477350,47391.674427,59950.100511,151.9513
3.1120,23.416830,23900.954712,47825.213639,127.9169
3.1140,34.651087,44838.745357,55931.782871,156.7653
3.1160,31.312172,46990.784313,65986.531758,123.0916
3.1180,23.573234,25307.930712,50239.298134,152.7915
3.1200,30.655169,46009.342615,51145.403531,134.2355
3.1220,29.411073,47356.688709,60011.270004,146.1444
3.1240,23.426552,23857.376771,47738.171467,122.4504
3.1260,44.791803,47353.157868,57609.194979,159.7925
3.1280,21.561619,49517.266399,66290.151193,119.9677
3.1300,24.808828,41931.087266,46389.572408,160.9905
3.1320,21.559732,41950.990841,46361.492782,113.7271
3.1340,6.296672,10543.886743,20829.590582,144.0930
3.1360,22.232578,39063.173774,26609.354911,140.7545
3.1380,19.621907,40886.689578,41803.552188,139.0636
3.1400,6.923692,8707.755020,17163.263120,112.7052
3.1420,24.814246,39729.242452,31092.669582,168.6601
3.1440,21.488330,41944.906898,46309.336934,103.1086
3.1460,6.164263,10502.535057,20746.800116,139.2598
3.1480,22.333067,39060.604615,26631.822299,149.9731
3.1500,19.566364,40893.221722,41868.317643,131.6336
3.1520,22.362377,40883.530863,41909.875614,151.8629
3.1540,19.597105,40904.985695,41922.401359,133.8264
3.1560,6.918581,8712.757667,17169.756110,96.5694
3.1580,24.904202,39727.477301,31144.898229,174.9843
3.1600,21.488536,41946.098594,46406.541220,95.5568
3.1620,6.103496,10502.678538,20740.980408,127.2904
3.1640,22.498023,39064.633685,26775.838012,151.7526
3.1660,19.570322,40898.470538,42050.227458,126.7688
3.1680,6.904782,8712.561413,17160.055454,93.1317
3.1700,25.028982,39718.777194,31234.046906,174.5902
3.1720,21.506172,41939.074343,46561.347220,89.0490
3.1740,6.053176,10523.703718,20772.517527,126.7746
3.1760,47.299322,47212.684138,52500.270561,150.7035
3.1780,29.580476,53803.504676,75407.480451,125.1600
3.1800,30.477767,47284.414437,60003.428929,150.5758
3.1820,47.483471,53153.067127,76661.610736,31.1449
3.1840,47.854115,35120.267981,70286.007715,174.8733
3.1860,25.221358,50860.831614,72719.333960,83.3517
3.1880,21.898988,41822.138339,47117.693082,174.4514
3.1900,25.290139,41841.696311,47205.522234,92.1796
3.1920,21.977097,41892.603073,47258.324644,160.5525
3.1940,25.354727,41910.513507,47344.529682,92.9423
3.1960,32.843943,44273.359618,55545.596292,126.0762
3.1980,25.113817,44325.077754,55273.138786,154.3337
3.2000,21.880609,42142.261342,46975.392632,126.0259
3.2020,6.121472,10683.552358,21123.019297,152.7566
3.2040,22.087798,38972.958008,26304.257431,130.6964
3.2060,19.545697,40791.640582,41569.553733,153.1768
3.2080,7.222972,8594.105823,16920.757048,126.6192
3.2100,25.068657,39867.601306,31660.446849,158.3638
3.2120,21.784726,42117.997996,46848.451934,120.5402
3.2140,5.991791,10616.197301,20987.737130,150.8248
3.2160,22.180301,38976.736432,26335.992534,135.2222
3.2180,19.504390,40806.432904,41641.161864,145.6979
3.2200,7.156967,8580.071099,16890.445810,120.8271
3.2220,25.100673,39848.092838,31608.509502,162.9750
3.2240,21.742361,42101.238095,46851.704139,111.0020
3.2260,25.121852,42088.395767,46890.707516,164.2010
3.2280,21.765459,42105.171356,46889.846482,113.0949
3.2300,5.935254,10588.778119,20926.039578,139.0144
3.2320,22.355271,38990.015605,26510.214504,143.1840
3.2340,19.530740,40825.147648,41856.151650,139.5407
3.2360,7.136466,8593.213047,16908.548602,104.8386
3.2380,25.203300,39832.200961,31670.469628,170.3774
3.2400,21.765574,42084.531625,46984.204006,102.2469
3.2420,5.884593,10587.696048,20913.326481,134.0440
3.2440,30.561913,41560.187527,36290.592663,151.3340
3.2460,29.417026,47216.985959,59928.736334,131.7014
3.2480,23.376267,23684.646903,47392.450495,98.0375
3.2500,25.423573,41450.596983,42037.779889,175.1416
3.2520,21.720802,42056.518465,47173.954405,92.4145
3.2540,30.708500,24390.290086,48809.128203,61.7391
3.2560,22.134111,38190.327158,29269.775382,174.7750
3.2580,19.594437,40977.897044,41659.893968,35.1017
3.2600,48.554729,44169.651930,56728.738577,150.8057
3.2620,21.227745,45981.424652,63207.224002,126.8435
3.2640,4.253825,9407.630645,18294.882227,82.9029
3.2660,22.360120,39336.097725,26010.918581,175.1503
3.2680,19.489670,41174.625358,41816.958721,78.5513
3.2700,5.599377,7478.740548,14802.631589,129.2830
3.2720,24.571146,39037.575669,30096.770344,143.1530
3.2740,30.369616,42872.378133,51722.949742,37.9204
3.2760,39.799154,16109.090191,31938.302302,174.4457
3.2780,29.037253,49850.531507,65429.752543,65.8328
3.2800,27.855882,46317.259313,56840.077195,174.4705
3.2820,29.064797,46312.685528,56852.662950,91.8005
3.2840,27.877240,46336.639650,56885.403342,165.8080
3.2860,30.447490,46705.703135,58341.016458,91.9043
3.2880,29.538883,47144.509864,59927.014412,155.4315
3.2900,30.471473,47138.321539,59937.956219,92.0029
3.2920,29.552405,47156.443598,59960.963942,151.3578
3.2940,30.495319,47150.208923,59973.866849,92.1988
3.2960,29.564274,47166.711373,59992.957737,154.7509
3.2980,23.684889,23791.907309,47606.816746,90.0222
3.3000,25.654518,41629.110866,42676.457117,153.4693
3.3020,22.185316,42251.087859,47836.145767,92.6588
3.3040,40.710982,19738.291333,39507.172078,126.2511
3.3060,35.091630,49646.246628,71376.861153,154.9118
3.3080,22.256156,43883.844118,55381.513415,126.6415
3.3100,5.716910,10753.259946,21235.493176,153.1321
3.3120,30.518175,41437.105771,36097.571385,130.9990
3.3140,29.470497,47101.856495,59931.541194,153.0728
3.3160,23.571270,23682.281246,47387.151916,126.4789
3.3180,25.822480,41579.342439,42684.074748,158.7540
3.3200,22.190330,42216.180271,48027.640541,118.8046
3.3220,4.303174,9909.134333,19472.443131,149.1760
3.3240,43.181739,45084.296721,46902.000371,134.1357
3.3260,20.106377,48515.731254,63222.976129,148.8824
3.3280,22.829444,41021.944163,42913.063445,135.0875
3.3300,20.124908,41047.500451,42906.611674,147.1315
3.3320,5.529229,7896.553170,15516.511286,117.9748
3.3340,24.381489,39212.909469,29810.933446,162.7281
3.3360,21.304121,41416.870723,45669.211248,112.2361
3.3380,4.455430,9143.295226,17878.383207,144.1254
3.3400,22.918235,39111.011517,26939.305902,141.5391
3.3420,20.087996,41072.689180,42978.027770,139.2731
3.3440,5.440472,7911.757452,15547.694538,114.0334
3.3460,24.415234,39198.920462,29755.279712,168.2096
3.3480,21.240270,41405.430071,45655.136347,103.9749
3.3500,24.429838,41392.178295,45686.661968,169.6970
3.3520,21.257132,41409.047591,45680.611553,106.1057
3.3540,4.421627,9115.656167,17816.796941,133.7704
3.3560,23.073624,39129.583332,27099.892722,150.6152
3.3580,20.107491,41098.977635,43165.532296,134.2704
3.3600,20.599065,13182.592881,26342.533008,97.1256
3.3620,32.779400,43165.162018,51246.127267,174.6150
3.3640,29.362166,45323.903077,62175.541630,93.1762
3.3660,20.347696,22228.490288,43934.294323,130.8611
3.3680,29.240140,44695.823562,46487.301538,149.4110
3.3700,27.924054,46267.342505,57113.660151,128.1906
3.3720,20.615311,21133.243049,42287.058322,96.4025
3.3740,24.704960,40228.626908,38097.719013,175.0085
3.3760,21.194073,41360.843925,45914.583244,87.0099
3.3780,4.466255,9099.783112,17751.630214,128.8070
3.3800,43.539556,45201.832875,47545.566289,150.1840
3.3820,20.462212,48662.033255,63962.287259,126.7830
3.3840,23.201131,41118.203170,43650.783655,149.9677
3.3860,20.480529,41143.916922,43649.288873,125.6047
3.3880,5.479608,8045.688801,15800.922784,94.2374
3.3900,24.473693,39153.016253,29881.657022,174.9728
3.3920,21.390800,41354.064318,45861.429741,86.9609
3.3940,40.701828,10105.099340,19869.770969,174.9784
3.3960,23.297369,48648.992180,64021.195502,102.1808
3.3980,20.429887,41137.861469,43705.366049,174.9687
3.4000,23.319329,41133.269327,43741.311107,121.4059
3.4020,30.724140,43197.878325,49774.788917,115.7778
3.4040,23.089329,43230.347998,49455.055628,152.9190
3.4060,20.185645,41326.696352,43220.146717,97.6597
3.4080,22.994590,41291.553878,43148.716357,153.9153
3.4100,20.103800,41285.373648,43036.623871,89.2087
3.4120,22.899788,41250.139665,42967.819055,155.1757
3.4140,20.018927,41242.026565,42850.017739,95.0724
3.4160,23.012157,14624.874437,29215.487039,125.2878
3.4180,24.802674,40785.028162,39088.592735,156.4266
3.4200,21.663705,41573.398554,46446.032233,127.2950
3.4220,4.337094,9288.076670,18165.386476,151.6673
3.4240,29.080513,40930.745829,33363.424413,127.5190
3.4260,28.023913,46201.157597,57031.652658,152.8384
3.4280,20.743225,21135.360307,42291.246352,122.3648
3.4300,32.964215,43269.680007,51603.071310,158.1669
3.4320,29.554220,45427.110962,62543.604496,116.9078
3.4340,20.136542,22138.604231,43754.933617,151.0352
3.4360,29.175171,44568.489364,46235.028821,132.7314
3.4380,27.942656,46174.131472,57060.736153,146.7382
3.4400,20.711993,21068.295782,42156.906530,122.0946
3.4420,24.969963,40326.561433,38508.528978,161.5395
3.4440,21.565275,41510.521814,46536.065225,110.5028
3.4460,4.383828,9216.597126,17993.350774,147.4442
3.4480,23.482528,39084.602369,27523.115514,139.7147
3.4500,20.308481,41070.167651,43776.410125,140.2453
3.4520,23.548053,41062.258760,43849.908212,140.3593
3.4540,20.375587,41084.361284,43902.676088,141.8470
3.4560,5.602174,7952.020251,15574.692406,108.8493
3.4580,25.158205,39243.151804,30693.107276,167.2142
3.4600,21.638311,41479.247857,46805.796185,105.4454
3.4620,16.124067,18880.510911,37773.126232,146.2674
3.4640,23.433688,34950.462608,7649.414448,143.1807
3.4660,20.672069,41094.453909,44077.631145,136.7726
3.4680,23.448973,41087.892706,44109.890442,145.2768
3.4700,20.691127,41111.240854,44106.145342,137.8697
3.4720,5.803510,7983.263919,15634.970122,105.2859
3.4740,24.902490,39234.544561,30633.166681,171.2876
3.4760,21.840764,41473.987470,46734.029756,101.1482
3.4780,4.607670,9174.263423,17882.755292,134.8019
3.4800,29.186525,40908.617774,33680.101317,146.9605
3.4820,28.111865,46113.597711,57235.660112,131.0577
3.4840,20.559293,20926.172976,41871.770842,99.7074
3.4860,33.043152,43153.920720,51524.108280,174.4782
3.4880,29.644262,45338.601304,62722.523052,89.1269
3.4900,19.953250,21969.555779,43378.987860,135.7571
3.4920,29.302677,44475.819174,46194.428612,148.4607
3.4940,28.030886,46096.006389,57285.431606,127.9291
3.4960,29.346922,46090.097825,57314.205612,148.1693
3.4980,28.071691,46111.923297,57366.049484,129.2134
3.5000,20.584821,20901.249694,41821.524176,93.3858
3.5020,25.177374,40254.325029,38660.194381,174.8496
3.5040,21.787620,41447.489655,46970.560396,87.1353
3.5060,4.648670,9153.298604,17810.792514,126.7537
3.5080,23.973510,39144.235877,28357.219322,149.5278
3.5100,20.773786,41165.324362,44739.678073,124.7384
3.5120,5.622496,8092.069606,15829.442330,95.3340
3.5140,25.352327,39191.013806,30937.677922,174.8431
3.5160,21.819254,41429.711431,47191.914129,86.9461
3.5180,45.238604,49072.427580,67106.546022,174.8390
3.5200,22.101503,49193.817195,67343.153379,87.5674
3.5220,23.103383,15088.934412,29719.657777,34.9359
3.5240,23.609525,41369.217789,36356.006841,175.0194
3.5260,20.753186,41329.125888,44324.001931,18.1465
3.5280,59.317730,23188.512133,46123.794502,148.3426
3.5300,30.183117,58857.381855,89451.834176,134.9835
3.5320,29.591687,46858.608559,59683.288339,146.8105
3.5340,30.148187,46844.188924,59651.102093,149.9810
3.5360,29.575413,46853.125016,59628.719171,142.0452
3.5380,47.378365,52921.110923,76645.057169,90.6980
3.5400,29.642829,52828.681009,76689.380087,158.2209
3.5420,30.471380,46719.736075,60046.341968,90.6426
3.5440,29.642058,46737.479596,60050.978630,152.3289
3.5460,30.478773,46731.391606,60051.472451,90.9309
3.5480,30.879260,40806.135003,43712.450188,127.2553
3.5500,4.523404,14926.067265,29390.473664,152.1364
3.5520,29.192471,40806.424388,33556.605836,122.8404
3.5540,28.167376,46021.799332,57282.601716,152.3861
3.5560,20.742867,20895.132911,41808.566897,126.8556
3.5580,33.302583,43269.501734,51996.040231,153.0954
3.5600,29.895622,45454.847452,63218.013043,122.3585
3.5620,19.715464,21880.340402,43192.416634,155.1477
3.5640,29.245556,44338.989085,45924.043219,126.3698
3.5660,28.060753,45990.860253,57245.400226,151.6464
3.5680,20.677069,20802.359763,41622.617459,133.6561
3.5700,25.510460,40357.782641,39135.966661,154.2429
3.5720,22.226497,41627.239188,47725.941312,125.0502
3.5740,25.533008,41612.296073,47764.906295,154.8775
3.5760,22.249715,41625.302903,47765.565783,126.5004
3.5780,4.569370,9317.098034,18143.631977,152.1842
3.5800,23.935651,39071.577958,28311.767349,130.3860
3.5820,20.854042,41086.714954,44761.499349,153.1164
3.5840,5.998805,7923.114946,15459.185478,129.0259
3.5860,25.634808,39311.068886,31599.388885,156.0033
3.5880,22.261568,41597.192033,47894.065762,125.8825
3.5900,4.559561,9309.509093,18108.090958,154.3266
3.5920,24.135725,39074.113428,28546.449042,132.5494
3.5940,20.921505,41092.177296,45046.438266,151.1837
3.5960,14.424382,17660.206723,35334.833713,143.1459
3.5980,25.448946,34715.837550,12145.444456,155.6737
3.6000,22.524333,41586.653018,47957.938410,130.2416
3.6020,25.448102,41577.480250,47978.680446,156.5149
3.6040,22.529844,41597.125237,47956.890429,125.8884
3.6060,4.784863,9293.142993,18073.001620,155.9784
3.6080,29.189946,40761.979581,33713.544494,129.9625
3.6100,28.191781,45906.021646,57315.709359,151.1427
3.6120,29.203901,45898.779325,57323.726671,130.1262
3.6140,28.202195,45915.948680,57335.749072,153.0904
3.6160,23.154551,21713.435091,43443.046440,124.2417
3.6180,35.502222,44803.452807,56725.600951,158.5735
3.6200,32.151597,47047.144134,67681.128480,120.6667
3.6220,5.606156,16467.296522,32479.109569,150.2420
3.6240,23.505061,38803.229654,28032.148402,135.8010
3.6260,29.488319,42780.864884,49470.562029,146.0935
3.6280,23.136538,22814.691884,45641.397883,121.9941
3.6300,26.742412,41506.892344,43376.005736,161.9511
3.6320,23.390670,42342.673836,50137.175976,112.6148
3.6340,5.501908,10530.394213,20674.992880,146.9189
3.6360,23.661643,38797.360474,28156.277111,141.4483
3.6380,20.854318,40731.171974,44481.101348,140.5737
3.6400,23.707557,40721.500669,44536.080962,142.2461
3.6420,20.902614,40740.931507,44569.326070,143.0198
3.6440,7.743185,8338.341155,16190.618699,111.7336
3.6460,26.906054,39960.745266,34323.835318,166.5385
3.6480,23.456576,42334.862345,50374.026531,108.4018
3.6500,5.455174,10537.832144,20670.362548,139.3889
3.6520,23.890518,38794.892125,28406.820997,146.1170
3.6540,20.928106,40730.365106,44795.778364,136.0463
3.6560,14.159231,17506.816947,35023.429880,124.6328
3.6580,26.729091,35229.386312,16221.363358,166.8615
3.6600,23.717630,42328.775062,50443.305400,108.4039
3.6620,26.731056,42320.586917,50464.782433,168.8637
3.6640,23.727794,42341.692903,50449.739309,104.7130
