t,lat_acc,jerk,lat_jerk,risk_rate
4.8360,0.514828,8395.163224,8394.350336,15110.345432
4.8380,0.729540,20890.113365,11689.961164,21042.659636
4.8400,0.671573,22183.151758,20343.753717,36619.428263
4.8420,0.555017,18803.189310,16790.785625,30223.969142
4.8440,0.553235,21100.155458,11903.134227,21426.194844
4.8460,0.333010,18953.419018,9291.193361,16724.481059
4.8480,0.775868,12820.587069,11900.475808,21421.632322
4.8500,0.513603,28145.889733,25554.639800,45998.865243
4.8520,0.372716,30339.192074,25305.684626,45550.605043
4.8540,1.098941,22929.452729,14716.160394,26490.187650
4.8560,0.227724,24785.088134,22282.993031,40109.615179
4.8580,0.860773,22103.096075,19753.612346,35557.362996
4.8600,0.621623,20897.668179,12648.480442,22767.886418
4.8620,0.608424,16419.516431,15617.074765,28111.343000
4.8640,0.250028,23272.325318,19643.985312,35359.423590
4.8660,0.545049,20893.619625,9793.806004,17629.395856
4.8680,0.151740,8732.811415,8731.084911,15716.104579
4.8700,0.747169,20990.973356,12060.703159,21710.012856
4.8720,0.097163,20374.533462,18018.533395,32433.457273
4.8740,0.542811,20401.593295,18055.588654,32500.602388
4.8760,0.494291,18886.311948,9601.425671,17283.060499
4.8780,0.410192,13201.547057,12301.317250,22142.781243
4.8800,0.411085,24864.286294,20900.995198,37622.202440
4.8820,0.224137,24172.303282,13193.428890,23748.396138
4.8840,0.283181,7507.054108,7231.784469,13017.495226
4.8860,0.789585,18894.265059,9710.704512,17480.057707
4.8880,0.330629,20444.019336,18150.793804,32671.759475
4.8900,0.625738,20469.601872,18184.245389,32732.267437
4.8920,0.471479,20460.532016,18181.846473,32727.795131
4.8940,0.506853,20487.876466,18218.331686,32793.503888
4.8960,0.651888,18952.467503,9841.554609,17715.450184
4.8980,0.337175,7649.535617,7381.427421,13286.906533
4.9000,0.478484,7837.140972,7757.241805,13963.513733
4.9020,0.893408,23438.953989,15043.134420,27078.535363
4.9040,0.733180,27331.728052,25323.309432,45582.690158
4.9060,0.561476,29642.776448,27374.942024,49275.457120
4.9080,0.568506,22140.444816,18338.771359,33010.356951
4.9100,0.344761,19671.312499,15969.093369,28744.712826
4.9120,0.598846,20828.404669,9835.438395,17704.387957
4.9140,0.191146,8728.923722,8726.660519,15708.180081
4.9160,0.810151,21024.295671,12308.739274,22156.540845
4.9180,0.772760,19050.369588,16081.276047,28947.069645
4.9200,0.280546,15038.174020,13329.430428,23993.255316
4.9220,0.763940,23172.058861,15417.720077,27752.660078
4.9240,0.426274,21235.076540,13483.187916,24270.164523
4.9260,0.660412,12644.366338,12526.402059,22548.184118
4.9280,0.967687,26404.701918,17431.076970,31376.906232
4.9300,0.552945,24815.739528,21712.307427,39082.706314
4.9320,0.784429,22660.165550,19753.470775,35557.031823
4.9340,0.343024,22661.208289,19758.396645,35565.456985
4.9360,0.657325,22682.116848,19785.690390,35614.900027
4.9380,0.691105,23589.252839,15207.278633,27373.792645
4.9400,0.372615,11525.705455,11525.298594,20745.910084
4.9420,0.967461,21237.033322,12829.111377,23093.367940
4.9440,0.277504,20679.170036,18588.413828,33459.422393
4.9460,0.101310,14620.085601,11518.414842,20733.248025
4.9480,0.628629,22906.401776,12276.414322,22098.174409
4.9500,0.119352,20410.545409,16889.346769,30400.943536
4.9520,0.583294,20091.708529,16595.833132,29873.082931
4.9540,0.460200,21251.610931,10780.157061,19404.742910
4.9560,0.562678,8425.760179,8345.375460,15022.238505
4.9580,1.005704,19130.053309,10526.954591,18949.523969
4.9600,0.791116,21859.997644,20278.886344,36502.786536
4.9620,0.619186,27130.196480,25543.179641,45978.342540
4.9640,0.927860,23362.548744,14936.340064,26886.339975
4.9660,0.395395,13444.620641,13444.478732,24200.457113
4.9680,1.090169,23169.295822,15546.842467,27985.406610
4.9700,0.174208,22512.732969,20522.381542,36940.460984
4.9720,0.844964,22537.234118,20553.894156,36997.854445
4.9740,1.318010,18546.822119,10220.984409,18399.089945
4.9760,0.610659,20482.931217,20209.008843,36376.826577
4.9780,1.017262,16992.672493,16908.231909,30435.834699
4.9800,1.066193,23764.399437,15582.658438,28049.851381
4.9820,0.751875,22879.026943,20120.860494,36218.300765
4.9840,0.840990,22896.167938,20143.990125,36260.023215
4.9860,0.523001,22897.087441,20148.275713,36267.419285
4.9880,0.665729,22915.060017,20172.228086,36310.676283
4.9900,0.796937,23823.116632,15665.571429,28198.825510
4.9920,0.434847,14158.163934,14158.155991,25485.115630
4.9940,1.026390,23525.004184,16182.542083,29129.602140
4.9960,0.358563,22901.124859,21018.682004,37833.986170
4.9980,0.799711,22924.526471,21049.413344,37889.743729
5.0000,0.818989,21601.127489,14309.928549,25758.690378
5.0020,0.201746,17156.347553,16272.008570,29289.817173
5.0040,0.763048,27208.749048,24165.017162,43497.793940
5.0060,0.505402,25896.261020,17351.348606,31232.932893
5.0080,0.546855,13844.298442,13838.294542,24909.477031
5.0100,0.813812,23596.577338,16333.641851,29401.369144
5.0120,0.144386,20518.620445,18569.939758,33426.035950
5.0140,0.883413,23400.842051,21341.466727,38415.523521
5.0160,0.513709,24712.936070,17190.413672,30943.258318
5.0180,0.646178,10006.757218,10002.115622,18004.454297
5.0200,1.042072,21445.177236,11355.111251,20440.242324
5.0220,0.382991,20318.535605,17056.026918,30701.231443
5.0240,0.869760,20333.380093,17077.629621,30740.603079
5.0260,0.863891,21478.743591,11412.093230,20542.631705
5.0280,0.613605,10097.707135,10092.700944,18167.475303
5.0300,1.137939,21510.179396,13597.302704,24476.282806
5.0320,0.940336,21704.562341,20244.193342,36440.488351
5.0340,0.341991,21673.338110,19719.434412,35495.323932
5.0360,1.102510,25616.046883,18356.921192,33043.560655
5.0380,0.175227,25462.889877,23502.276920,42304.273684
5.0400,0.843682,22837.038040,21032.563825,37859.458567
5.0420,0.536211,21496.107229,14250.749108,25651.884606
5.0440,0.658634,13082.221288,12965.781849,23339.065963
5.0460,1.356703,20274.962183,9694.245462,17450.998535
5.0480,0.385711,23136.253210,21380.410387,38485.124407
5.0500,1.078844,23146.729307,21397.104547,38515.867029
5.0520,0.690450,21805.492601,14772.377807,26590.970504
5.0540,0.877754,13687.818572,13571.254355,24429.135592
5.0560,1.168444,26926.846974,18469.758776,33246.734241
5.0580,0.621576,27571.957516,24638.644255,44350.181236
5.0600,0.952491,27584.401201,24655.307238,44380.505520
5.0620,1.077465,25386.665687,17148.518606,30868.410956
5.0640,0.655104,14625.872644,14625.846523,26327.178845
5.0660,1.275159,23803.420257,16773.927506,30194.344670
5.0680,0.480605,23205.021490,21485.004079,38673.487947
5.0700,1.020095,23222.273620,21506.608541,38712.915469
5.0720,0.434031,23219.695683,21508.290671,38715.357239
5.0740,0.168598,18339.868689,15962.714553,28733.054794
5.0760,0.712104,25405.165151,17219.526564,30995.859919
5.0780,0.548000,24107.719022,16257.079971,29263.291948
5.0800,0.529285,11652.682285,11603.656513,20887.111008
5.0820,1.052439,19468.304666,11569.930506,20826.927349
5.0840,0.944382,21609.712708,20215.506505,36388.856091
5.0860,0.700652,27349.432765,25935.370761,46684.368021
5.0880,1.036712,23773.181905,15795.696413,28433.290255
5.0900,0.419635,14239.708007,14239.703578,25631.886075
5.0920,1.146236,23624.173541,16547.463352,29786.580269
5.0940,1.373744,20179.991298,18552.267749,33395.455692
5.0960,0.857374,29112.288306,28213.337108,50784.864168
5.0980,1.341745,27742.874457,23669.906542,42607.173521
5.1000,0.572258,20559.560113,20298.610976,36538.072014
5.1020,1.426175,26460.947278,18223.914222,32804.471775
5.1040,0.486322,23981.031548,22147.721244,39866.384562
5.1060,1.141960,21179.561382,19482.605810,35069.832418
5.1080,0.227377,21175.927093,19481.071105,35066.155366
5.1100,0.884495,21190.140342,19500.052722,35100.979395
5.1120,0.737645,19539.474571,11763.565820,21175.156121
5.1140,0.596064,9401.470508,9160.274223,16489.089666
5.1160,0.247850,9550.105309,9467.638067,17041.996371
5.1180,0.965541,23634.539520,16434.867923,29583.727802
5.1200,0.288232,24425.437874,22727.944519,40910.588366
5.1220,0.725857,23376.748983,21748.037538,39147.193425
5.1240,0.710963,22021.251343,15231.871296,27418.079295
5.1260,0.445371,14056.927175,13942.365442,25096.703167
5.1280,1.203691,27096.171106,18834.591299,33903.468030
5.1300,0.184953,27720.972901,24919.282898,44854.894169
5.1320,1.069559,27729.102368,24932.629630,44879.802892
5.1340,0.064193,27727.988966,24932.562787,44878.677209
5.1360,0.790199,25911.681813,22810.574748,41059.824746
5.1380,0.717695,23576.760727,14269.692730,25686.164610
5.1400,0.550201,14961.002968,14960.931487,26930.226877
5.1420,0.970221,24011.223984,17197.469151,30956.414692
5.1440,0.823314,20016.709557,18436.250079,33186.073455
5.1460,0.659459,24117.180551,22431.621094,40377.577428
5.1480,0.904715,21434.405048,11612.196087,20902.857671
5.1500,0.388494,10200.523806,10194.512100,18350.510274
5.1520,1.121615,22568.493373,15292.265742,27527.199950
5.1540,0.111784,23156.176226,21531.518482,38756.845052
5.1560,1.050185,25774.070232,24002.954704,43206.368653
5.1580,1.410475,22932.277047,15491.717213,27886.501458
5.1600,0.745934,20775.649734,20723.074601,37302.280217
5.1620,1.119492,16904.790648,14118.649828,25414.689182
5.1640,0.376795,18524.534631,18498.577280,33297.815898
5.1660,0.854907,26901.322546,25019.314021,45035.620145
5.1680,0.550361,21785.112384,14346.607333,25824.443560
5.1700,1.207280,19618.132090,12014.060142,21626.515535
5.1720,0.285648,21284.014682,19669.320597,35405.062723
5.1740,0.941183,21294.338547,19682.685973,35429.775936
5.1760,0.319686,20080.578420,17145.145517,30861.581616
5.1780,0.266112,13009.251761,10851.334240,19532.667744
5.1800,0.641419,23235.903735,13544.821766,24381.320597
5.1820,0.138558,20651.273337,17716.440164,31889.730853
5.1840,0.558433,20659.271818,17728.316446,31911.528035
5.1860,0.435593,21771.497938,12237.324022,22027.618833
5.1880,0.399533,10805.508475,10798.607381,19437.892818
5.1900,0.952275,24211.113525,16988.771629,30580.741207
5.1920,0.499795,26885.134107,25028.099273,45051.078487
5.1940,0.775589,26828.145513,24974.439115,44954.765996
5.1960,0.843690,21831.822065,14444.967560,26001.785298
5.1980,0.463236,9729.427799,9497.178352,17095.384269
5.2000,1.111180,21886.482162,9811.495568,17661.803203
5.2020,0.290063,24200.900546,22019.255615,39634.950170
5.2040,0.838325,21139.270443,19531.522804,35157.579373
5.2060,0.552370,19488.743518,11804.922412,21249.412711
5.2080,0.592911,14114.414663,13067.539457,23522.163933
5.2100,0.378031,25260.307729,22867.835344,41162.481650
5.2120,0.353349,22977.689281,15139.761884,27251.924741
5.2140,0.250526,10389.241965,10382.808901,18689.306549
5.2160,0.849918,23995.537372,16700.681520,30062.076655
5.2180,0.433815,26787.983574,24928.291585,44871.358668
5.2200,0.659102,26795.264532,24939.332531,44891.457658
5.2220,0.561578,24014.961129,16724.765131,30105.138814
5.2240,0.355214,10401.577262,10395.886752,18712.951368
5.2260,1.115579,20320.326641,8105.392379,14590.821862
5.2280,0.361797,24571.139518,22459.596910,40427.636234
5.2300,0.842981,21358.410444,19796.137788,35633.890999
5.2320,0.500643,19715.083577,12232.861007,22019.650456
5.2340,0.632018,9830.010145,9602.077764,17284.371993
5.2360,1.321217,20339.173160,9962.934693,17934.603664
5.2380,0.377570,23318.306855,21774.515060,39194.504679
5.2400,1.038576,23318.885668,21779.053336,39203.334581
5.2420,0.587110,21957.791314,15265.311131,27478.147145
5.2440,0.749792,16687.510332,15352.570845,27635.377313
5.2460,0.358422,23144.941893,20795.420441,37432.115215
5.2480,0.706577,24008.223454,16311.497773,29361.402569
5.2500,0.863288,24001.769384,16315.713853,29369.148223
5.2520,0.463575,23153.850968,20805.950322,37451.174154
5.2540,0.689985,23158.642247,20813.271016,37464.577814
5.2560,0.729367,24019.178056,16332.659224,29399.515970
5.2580,0.412768,14763.444594,14763.346844,26574.437088
5.2600,0.941123,23941.245518,17215.875118,30989.516336
5.2620,0.410840,23344.630121,21814.771269,39266.999124
5.2640,0.266388,18079.547263,17978.296496,32361.200080
5.2660,0.286822,12544.767555,11332.904346,20399.514645
5.2680,0.753803,19530.129125,11960.811146,21530.213866
5.2700,0.391107,21190.315784,19630.049046,35334.479390
5.2720,0.563251,21196.344531,19638.615908,35350.071886
5.2740,0.642939,19547.442871,11979.894546,21564.453122
5.2760,0.483330,14220.126172,13162.133992,23692.324515
5.2780,0.797741,23891.575306,20225.155024,36406.076784
5.2800,0.187588,27467.053595,20534.806794,36962.839816
5.2820,0.941954,22293.910979,15795.178916,28432.264003
5.2840,0.117197,23653.490410,22160.076356,39888.254638
5.2860,0.685703,23662.309824,22171.690641,39909.728856
5.2880,0.419014,22312.553760,15812.447548,28462.824601
5.2900,0.478474,14529.507883,14419.434372,25955.460344
5.2920,1.058976,20506.201906,10893.981416,19610.225525
5.2940,0.257349,21211.236821,19663.910350,35395.295978
5.2960,0.787920,21213.505923,19669.472378,35405.838200
5.2980,0.494077,19562.179438,12037.866073,21668.653008
5.3000,0.545935,9446.958198,9208.655814,16576.126401
5.3020,0.187691,9449.255271,9208.021776,16574.626888
5.3040,0.906261,20791.729163,13278.913208,23902.950035
5.3060,0.119503,23156.851409,21465.985076,38638.892641
5.3080,0.651370,23390.144376,21884.517443,39392.782768
5.3100,0.363576,23389.025890,21883.044430,39389.843549
5.3120,0.417366,23395.251896,21892.329753,39406.610922
5.3140,0.429592,22034.787556,15424.725431,27764.935368
5.3160,0.217683,14030.297834,13916.705931,25050.288359
5.3180,0.714519,25390.801969,17463.849966,31435.644458
5.3200,0.170980,23201.657132,20899.635646,37619.515143
5.3220,0.686858,23204.200330,20905.306159,37630.237944
5.3240,0.333596,23204.781930,20905.657478,37630.517056
5.3260,0.726008,23210.320209,20914.644752,37647.086562
5.3280,0.233117,24057.447486,16444.061767,29599.544298
5.3300,0.413497,10843.766951,10792.627406,19427.142828
5.3320,0.713165,20229.418754,12889.106125,23201.104191
5.3340,0.538314,23411.542976,21913.198149,39444.294982
5.3360,0.512845,23417.811512,21922.039256,39460.183505
5.3380,0.732383,22064.427284,15469.037020,27844.999019
5.3400,0.194671,14097.181110,13985.861772,25174.745860
5.3420,1.057161,21256.082782,8999.261503,16199.727867
5.3440,0.278531,26272.525404,24304.305258,43748.027995
5.3460,0.798299,23717.681897,22251.844015,40054.117526
5.3480,0.331993,22370.172061,15922.953824,28661.648876
5.3500,0.834089,18248.381930,17330.372679,31195.504911
5.3520,0.194548,27951.236253,25341.212974,45614.377901
5.3540,0.469599,27348.654410,19381.707936,34887.543884
5.3560,0.928449,15624.986567,10007.654000,18014.705650
5.3580,0.387573,17908.039065,14194.466842,25550.427887
5.3600,1.130748,22342.466629,16150.776220,29072.527944
5.3620,0.210891,25468.087706,24197.716747,43556.101035
5.3640,0.862123,26860.580780,25076.177307,45137.981277
5.3660,0.320760,26857.324550,25071.671255,45129.329019
5.3680,0.616682,26864.051992,25081.955696,45148.136936
5.3700,0.226841,24101.260102,16958.399579,30525.346083
5.3720,0.351536,10637.453468,10631.034818,19136.214208
5.3740,0.172285,10634.269096,10627.359487,19129.419362
5.3760,0.567399,22241.137536,15102.223222,27184.569199
5.3780,0.356681,21706.227304,20196.137551,36353.404274
5.3800,0.346325,21252.215705,19740.999358,35534.145168
5.3820,0.369177,19607.086340,12155.842371,21880.885444
5.3840,0.675839,14332.755748,13270.003558,23886.682244
5.3860,0.429548,25435.795379,22385.606313,40294.520911
5.3880,0.131137,24877.942668,15327.730399,27590.045856
5.3900,0.786247,24867.151392,15325.001745,27585.789389
5.3920,0.356741,25438.940842,22392.318650,40306.530312
5.3940,0.747526,25442.486913,22397.945068,40317.048648
5.3960,0.485111,23103.705340,13546.009333,24383.301912
5.3980,0.766752,9182.608313,9123.249040,16422.615024
5.4000,0.538587,28867.037254,23579.240138,42443.170835
5.4020,0.614430,23617.164688,21383.971376,38491.762907
5.4040,0.367134,23616.840729,21386.105503,38495.357039
5.4060,0.553994,23617.473545,21385.684069,38494.785319
5.4080,0.322982,23622.077128,21393.302625,38508.267708
5.4100,0.374857,24450.321146,17040.578180,30673.415581
5.4120,0.673268,4008.633992,3875.778836,6977.075173
5.4140,0.729768,24888.041497,15357.162930,27643.623042
5.4160,0.712565,26428.578415,23586.825991,42456.999349
5.4180,0.512795,27618.616855,24992.730711,44987.428075
5.4200,0.616680,27062.068825,19001.793963,34203.845814
5.4220,0.198293,14171.039508,14057.097890,25302.974496
5.4240,0.898990,22113.247371,15583.890387,28051.901687
5.4260,0.205024,23473.069848,22002.141176,39604.059142
5.4280,0.646935,23479.233271,22010.564783,39619.663544
5.4300,0.374700,21976.604638,18054.263465,32498.048936
5.4320,0.236799,15178.301667,14351.149838,25832.306506
5.4340,0.650917,25445.425518,17589.343931,31661.469994
5.4360,0.242796,23267.968133,21009.330393,37817.037503
5.4380,0.640293,23270.384059,21014.297616,37826.376003
5.4400,0.303093,24102.431257,16549.648615,29789.670600
5.4420,0.569033,14981.523530,14981.440018,26967.161065
5.4440,0.818735,26226.707841,19595.319207,35272.393309
5.4460,0.710905,22897.103641,21306.329627,38352.104234
5.4480,0.467594,24615.145062,23064.947576,41517.373231
5.4500,0.588861,20839.194216,18089.851115,32562.320868
5.4520,0.179692,19458.568110,17340.644280,31213.339397
5.4540,0.461728,20406.530985,12207.091228,21973.225938
5.4560,0.127608,11189.231564,11182.224668,20128.132010
5.4580,0.675302,23092.547921,16277.122004,29299.494909
5.4600,1.251600,19901.984191,18436.655107,33187.230791
5.4620,0.402542,28651.321276,27824.572463,50084.632975
5.4640,1.042871,27291.695430,23209.234384,41777.664762
5.4660,0.184179,20106.251052,19863.982682,35755.353007
5.4680,0.555631,15034.205531,14971.199414,26948.714577
5.4700,0.525568,21607.425497,12177.432668,21919.904371
5.4720,0.422630,20546.120713,17761.625529,31971.348581
5.4740,0.349686,20546.888740,17763.418295,31974.502618
5.4760,0.420901,20546.927618,17761.240250,31970.653350
5.4780,0.299787,20549.338589,17765.088660,31977.459374
5.4800,0.226805,21617.435698,12184.208932,21931.802882
5.4820,0.310637,10719.045134,10711.909893,19281.748445
5.4840,0.480889,21796.262097,14563.291141,26214.404943
5.4860,0.526010,21282.031462,19791.142403,35624.582337
5.4880,0.317290,21286.171285,19797.724488,35636.221368
5.4900,0.523828,19646.150720,12257.257521,22063.587366
5.4920,0.721700,15959.867118,14954.651891,26919.095104
5.4940,0.626557,27593.665360,24974.846893,44955.350965
5.4960,0.176198,27076.326317,19032.527573,34258.725829
5.4980,0.902615,27067.102554,19030.357537,34255.546181
5.5000,0.198508,25418.970592,22984.454957,41372.217430
5.5020,0.890423,23287.670153,21040.646229,37874.053635
5.5040,0.432940,24112.593372,16574.856485,29835.174613
5.5060,0.587188,5673.449857,5629.865211,10134.344568
5.5080,0.488571,25808.546405,19429.543199,34973.666330
5.5100,0.467130,20851.963934,18115.067369,32607.588394
5.5120,0.313439,20852.321882,18117.189503,32611.254545
5.5140,0.468003,20852.516828,18116.207509,32609.641519
5.5160,0.276232,20857.179137,18123.551708,32622.669307
5.5180,0.222858,21908.701689,12697.416020,22855.571693
5.5200,0.859709,5226.222634,5225.585232,9406.913127
5.5220,0.480116,13741.275249,13674.969288,24615.424835
5.5240,0.809419,19642.837017,12264.354678,22076.647840
5.5260,0.467557,21288.523831,19801.410486,35643.006433
5.5280,0.568337,21291.193529,19806.142651,35651.625109
5.5300,0.169592,19655.671198,12279.651610,22103.542490
5.5320,0.471359,9689.047163,9457.518438,17024.004547
5.5340,0.427009,23125.039612,13605.482526,24490.295556
5.5360,0.403283,20556.500448,17791.277550,32024.702873
5.5380,0.305860,20557.011544,17793.829102,32029.198244
5.5400,0.465205,20556.918450,17792.930245,32027.739647
5.5420,0.334225,20560.171880,17798.863535,32038.288588
5.5440,0.122459,21613.565379,12215.325835,21987.708962
5.5460,0.406531,10741.985882,10735.373647,19324.079096
5.5480,0.631827,24138.534003,17051.155149,30692.711095
5.5500,1.031062,26911.473466,25394.012714,45710.253946
5.5520,0.437199,34718.507428,33680.846469,60625.960843
5.5540,0.836434,29173.417026,24865.233609,44758.256930
5.5560,0.135740,20641.059658,20412.275179,36742.231062
5.5580,0.768348,24784.274682,17115.442971,30808.565696
5.5600,0.238244,21505.789177,20044.800045,36080.878326
5.5620,0.536252,21507.277626,20047.541515,36086.110979
5.5640,0.458483,21505.592388,20044.823236,36081.140309
5.5660,0.342795,21510.968669,20052.533619,36094.903310
5.5680,0.500108,19878.620993,12662.885011,22793.693127
5.5700,0.048539,10239.596951,10016.468452,18029.691754
5.5720,0.454847,10237.695913,10011.648313,18021.421810
5.5740,0.564701,19869.001672,12650.057599,22770.668380
5.5760,0.627342,21504.669067,20044.178882,36080.149330
5.5780,0.433186,21506.949809,20048.104318,36087.020958
5.5800,0.685698,19877.414766,12655.205692,22780.055942
5.5820,0.706546,14789.129163,13758.650723,24766.277846
5.5840,0.770455,23226.659563,20365.656469,36658.952099
5.5860,0.341670,21904.706677,12706.303192,22871.687415
5.5880,0.909172,21894.870703,12702.463554,22865.343568
5.5900,0.510088,20855.316753,18138.573447,32649.942293
5.5920,0.497189,18723.761750,15198.591276,27357.961486
5.5940,0.083590,24307.763011,17140.632358,30853.221834
5.5960,0.448890,9709.949022,9481.060616,17066.357998
5.5980,0.582968,24900.576438,15430.193024,27774.930411
5.6000,0.435600,25502.356791,22499.680937,40499.861287
5.6020,0.442939,25503.763024,22502.330761,40504.638309
